name,start_s,end_s,xyz_points,observed_span_s,observed_rate_xyz_per_s,host_interval_max_ms,host_intervals_over_10ms,quality_flags_clear,gap_flagged_points,overrun_flagged_points,saturated_flagged_points,vector_ac_rms_g,mean_x_g,std_x_g,ac_rms_x_g,mean_y_g,std_y_g,ac_rms_y_g,mean_z_g,std_z_g,ac_rms_z_g
Lauf_2,120,125,1036,4.99631822,207.15253801428204,6.113935,0,True,0,0,0,0.19543518566026538,-0.2192658301158299,0.16653072724915763,0.16653072724915763,-0.02718706563706561,0.028553595995693244,0.028553595995693244,-1.0716191119691114,0.09821975784761362,0.09821975784761362
Lauf_2,125,130,1035,4.991875721,207.13656705236713,6.184916,0,True,0,0,0,0.19431863663906146,-0.21881826086956505,0.1654989129519577,0.1654989129519577,-0.027405507246376786,0.029017080404091095,0.029017080404091095,-1.0713884057971002,0.09761071356058373,0.09761071356058373
Lauf_2,130,135,1036,4.995651042,207.18020360077824,6.025806,0,True,0,0,0,0.19380080839441086,-0.21920559845559812,0.16514226424419567,0.16514226424419567,-0.02770656370656367,0.028386931698947078,0.028386931698947078,-1.071363127413126,0.09737026241798212,0.09737026241798212
Lauf_2,135,140,1036,4.996907571,207.12810579221338,6.169879,0,True,0,0,0,0.19433027040795384,-0.21925077220077205,0.1657641582129633,0.1657641582129633,-0.02688214285714285,0.028143419230564536,0.028143419230564536,-1.0711560810810805,0.09743944685182064,0.09743944685182064
Lauf_2,140,145,1035,4.991718461,207.14309272018858,6.098564,0,True,0,0,0,0.19413258263424932,-0.2188182608695651,0.16546161440181115,0.16546161440181115,-0.026719710144927532,0.028631092148172495,0.028631092148172495,-1.0720817391304351,0.09741752594986602,0.09741752594986602
Lauf_2,145,150,1036,4.997309834,207.11143282696048,5.706843,0,True,0,0,0,0.1958009804480079,-0.21998108108108078,0.16689930682572784,0.16689930682572784,-0.027040250965250964,0.028649911081124205,0.028649911081124205,-1.0709716216216227,0.09829459761622901,0.09829459761622901
Lauf_2,150,155,1035,4.993695573,207.06108029304974,5.860065,0,True,0,0,0,0.19508756067601746,-0.21970753623188402,0.16615203200775686,0.16615203200775686,-0.027352753623188394,0.028869472361762037,0.028869472361762037,-1.0707591304347814,0.09807758233034494,0.09807758233034494
Lauf_2,155,160,1036,4.996645153,207.13898391975724,6.069027,0,True,0,0,0,0.19514125193048384,-0.21858822393822377,0.16626659320430123,0.16626659320430123,-0.027002606177606112,0.029229909824407176,0.029229909824407176,-1.071235135135135,0.09788330072534882,0.09788330072534882
Lauf_2,160,165,1035,4.991876319,207.13654223851776,5.840324,0,True,0,0,0,0.1952396893739239,-0.21942115942028986,0.1667166638823101,0.1667166638823101,-0.02659913043478264,0.02839231829869289,0.02839231829869289,-1.0711246376811594,0.09756006638171666,0.09756006638171666
Lauf_2,165,170,1035,4.992149422,207.1252105241973,5.815009,0,True,0,0,0,0.19512466018003968,-0.21883710144927523,0.16656969943062866,0.16656969943062866,-0.027107826086956523,0.028373656330035617,0.028373656330035617,-1.0714147826086946,0.09758639181992013,0.09758639181992013
Lauf_2,170,175,1036,4.998827996,207.0485323416197,5.888769,0,True,0,0,0,0.1954092777921985,-0.2186296332046329,0.1666293705896671,0.1666293705896671,-0.0269950772200772,0.028818078786682175,0.028818078786682175,-1.071028088803089,0.09792322012272908,0.09792322012272908
